Sigla,Código,Município,PIB Municipal - preços de mercado (preços de 2010) (2020),PIB Municipal (valor adicionado a preços básicos) - indústria (preços de 2010) (2020),PIB Municipal (valor adicionado a preços básicos) - serviços (preços de 2010) (2020),PIB Municipal (valor adicionado a preços básicos) - agropecuária (preços de 2010) (2020),
MG,3127073,Fruta de Leite,,793.2873464716,6032.3418167026,1698.5422935364,
MG,3127107,Frutal,,226497.05339871,513247.708044995,152554.892758509,
MG,3127206,Funilândia,,5749.010333741,11017.3129443284,5971.2640536885,
MG,3127305,Galiléia,,5637.5871715534,15946.8173799047,7402.0297834055,
MG,3127339,Gameleiras,,762.038963225,7145.2935212527,3501.4516976365,
MG,3127354,Glaucilândia,,2659.0252673059,5005.9677248689,2136.3573623328,
MG,3127370,Goiabeira,,793.8399027462,8011.6027218062,2760.7892479177,
MG,3127388,Goianá,,1750.3451207681,15442.1419195006,1995.2038583779,
MG,3127404,Gonçalves,,3148.7254244052,17376.5483519362,5455.3112498467,
MG,3127503,Gonzaga,,1177.3918888513,10059.4688191337,3253.5179112978,
MG,3127602,Gouveia,,8399.2975269926,31256.9676222599,4901.4128209387,
MG,3127701,Governador Valadares,,454379.654915135,2031110.39222196,28526.2983738154,
MG,3127800,Grão Mogol,,215891.182731976,29770.6729634987,98659.9808565623,
MG,3127909,Grupiara,,821.5597189894,5204.4707252604,4378.0770859531,
MG,3128006,Guanhães,,70983.2142131059,216949.40484697,20777.4088304172,
MG,3128105,Guapé,,17039.2097697484,53776.6686475237,52053.1433419366,
MG,3128204,Guaraciaba,,3172.4766851524,17551.1599230447,8956.2287917114,
MG,3128253,Guaraciama,,861.9574816465,6625.5339781011,5168.8760350196,
MG,3128303,Guaranésia,,79873.1108158776,83547.6533371871,14789.6103014093,
MG,3128402,Guarani,,8935.1223326429,28018.6750446282,9834.3543621956,
MG,3128501,Guarará,,3582.767848941,8647.2480902603,2190.3027657556,
MG,3128600,Guarda-Mor,,15607.4915434169,58242.1075323263,178135.869736344,
MG,3128709,Guaxupé,,200581.576386835,682461.426179581,19036.8571066569,
MG,3128808,Guidoval,,13569.6044716987,19914.5545948559,6320.8119106605,
MG,3128907,Guimarânia,,41808.4750859195,34784.8180882785,46389.8712332706,
MG,3129004,Guiricema,,4101.2436864283,18775.1716504482,9672.8141835456,
MG,3129103,Gurinhatã,,2216.6430854818,14349.7083991214,45075.2148408455,
MG,3129202,Heliodora,,3195.727885177,23805.0708527532,14625.011309768,
MG,3129301,Iapu,,11066.7653779258,28652.0073616448,6761.4887988301,
MG,3129400,Ibertioga,,1618.1883802889,12104.4866268696,14795.0205904172,
MG,3129509,Ibiá,,136571.156934546,201387.225624026,158640.80385071,
MG,3129608,Ibiaí,,2007.7454245947,12675.8444269573,7265.937500097,
MG,3129657,Ibiracatu,,947.0581834194,6762.6431597837,1682.5506330489,
MG,3129707,Ibiraci,,177607.518240778,69846.3191249119,72574.6174144544,
MG,3129806,Ibirité,,393098.901342697,479973.184283012,1268.5901925299,
MG,3129905,Ibitiúra de Minas,,1771.3931311807,11239.7972117518,5024.149045187,
MG,3130002,Ibituruna,,1052.7804368934,7834.5768964949,7006.3231828333,
MG,3130051,Icaraí de Minas,,2101.4137251756,11456.8398010744,10099.8579227307,
MG,3130101,Igarapé,,95852.5631110322,203678.468677298,39002.3107393434,
MG,3130200,Igaratinga,,123424.111350075,86551.8595892029,22497.9570428932,
MG,3130309,Iguatama,,81769.8920084716,54267.4511871394,28098.3383978302,
MG,3130408,Ijaci,,111302.955491263,41791.4140315058,6172.234345026,
MG,3130507,Ilicínea,,5351.4138932952,41536.3906396851,25899.2163793316,
MG,3130556,Imbé de Minas,,1777.5296988571,10038.6962750715,11626.6515469143,
MG,3130606,Inconfidentes,,6252.6515776507,20289.0367566654,12276.4447372393,
MG,3130655,Indaiabira,,1948.5694076617,7948.3558642293,8476.2462648437,
MG,3130705,Indianópolis,,159086.669139471,41710.8122526621,85517.8292646399,
MG,3130804,Ingaí,,8044.277144018,9980.7850221089,21121.6135060974,
MG,3130903,Inhapim,,12000.0994922294,91467.7806653905,25764.0029906263,
MG,3131000,Inhaúma,,10873.0670735243,21535.638348376,9469.8701676895,
MG,3131109,Inimutaba,,3286.5327428109,14002.5601841881,4566.3223472373,
MG,3131158,Ipaba,,5480.2839792636,36669.9008906359,5509.0358472362,
MG,3131208,Ipanema,,8520.2185957609,74773.9337206147,11782.1157713089,
MG,3131307,Ipatinga,,2405099.97473687,2334391.07738394,839.0742916775,
MG,3131406,Ipiaçu,,3512.6208028225,17733.8292907961,38408.6726363482,
MG,3131505,Ipuiúna,,5835.792516753,40875.9148751151,15416.5083955576,
MG,3131604,Iraí de Minas,,10759.824967518,37324.3726793879,38018.3151701716,
MG,3131703,Itabira,,1970232.33798234,1197285.38407069,11723.901992433,
MG,3131802,Itabirinha de Mantena,,10446.000063115,29081.5849583007,3929.6714454256,
MG,3131901,Itabirito,,2218784.03052244,969319.637717706,3562.0970488353,
MG,3132008,Itacambira,,655.4616275631,7317.0784504199,11932.3050045102,
MG,3132107,Itacarambi,,8535.6057456131,40008.3084391159,9874.0859184139,
MG,3132206,Itaguara,,33682.4445080604,84390.6182528196,13135.6600027807,
MG,3132305,Itaipé,,1332.0356672985,18436.4059469126,4599.7474017242,
MG,3132404,Itajubá,,480576.736468666,784988.728919098,6975.7864660912,
MG,3132503,Itamarandiba,,20834.2420303936,92665.7973530905,118077.938894116,
MG,3132602,Itamarati de Minas,,1523.0788873875,9591.4255126124,7978.5278180633,
MG,3132701,Itambacuri,,15581.1669182372,71457.9093013813,18192.6101089339,
MG,3132800,Itambé do Mato Dentro,,432.6623868274,5214.9433172972,2835.1981751943,
MG,3132909,Itamogi,,4766.5663599064,42050.8053779712,33275.9319416364,
MG,3133006,Itamonte,,264081.102091165,143824.694119344,9272.4306081202,
MG,3133105,Itanhandu,,22480.9089770697,75449.469755517,84951.0748373941,
MG,3133204,Itanhomi,,5656.6111266605,30048.0686607407,6751.3203562804,
MG,3133303,Itaobim,,7616.7582389082,76728.3599000723,3765.7262128242,
MG,3133402,Itapagipe,,56598.1178588043,77855.6910563519,62599.5159829387,
MG,3133501,Itapecerica,,59344.7674027199,109570.6872409,38704.8574116912,
MG,3133600,Itapeva,,18582.2488731196,249107.584176405,4558.9551106399,
MG,3133709,Itatiaiuçu,,665946.346072394,235223.829003166,15165.2706365878,
MG,3133758,Itaú de Minas,,152365.747496162,94697.5900700505,10899.3819572614,
MG,3133808,Itaúna,,687425.423439997,758991.451930935,18947.6168329503,
MG,3133907,Itaverava,,2661.1949030599,10522.8302800806,4048.1436237508,
MG,3134004,Itinga,,5262.4144496985,19433.0626855692,6250.6042511211,
MG,3134103,Itueta,,2540.4296973738,14854.7410457558,10999.9834590506,
MG,3134202,Ituiutaba,,509891.411960668,826352.691694402,153013.977726133,
MG,3134301,Itumirim,,1773.965954422,12278.1181006096,11094.4483931636,
MG,3134400,Iturama,,626553.855918798,350488.615689181,70627.2196858666,
MG,3134509,Itutinga,,25025.2292983985,17394.8027330741,21367.7310545737,
MG,3134608,Jaboticatubas,,8760.0588668338,69608.0861918759,8604.6092546031,
MG,3134707,Jacinto,,3006.9024668639,22983.5739119497,7047.2691722349,
MG,3134806,Jacuí,,3233.4613632701,24004.4067464911,20795.5971862217,
MG,3134905,Jacutinga,,154653.473347448,215089.605417812,19371.7771051119,
MG,3135001,Jaguaraçu,,21507.6728313016,19155.5327728952,1262.7253028652,
MG,3135050,Jaíba,,35708.6932617718,105264.969049738,85293.4632752118,
MG,3135076,Jampruca,,1676.8020995046,7362.9113968827,11448.6921666827,
MG,3135100,Janaúba,,44459.8235552283,332443.307558086,25520.9004186492,
MG,3135209,Januária,,21559.0443291005,210432.09504953,25235.5134912891,
MG,3135308,Japaraíba,,2263.8690582432,13465.3861887311,13209.3789112031,
MG,3135357,Japonvar,,1519.0632482519,12105.4613123255,2786.9038908893,
MG,3135407,Jeceaba,,397903.97291943,139950.900671324,4885.3356522323,
MG,3135456,Jenipapo de Minas,,941.2165649787,10942.6745519584,7777.3616154903,
MG,3135506,Jequeri,,5038.7633739225,30156.4508692487,27401.3852600773,
MG,3135605,Jequitaí,,10318.5430275218,17752.6421813125,12969.0889101947,
MG,3135704,Jequitibá,,4023.9788928824,18012.5969078776,20193.8888391847,
MG,3135803,Jequitinhonha,,6302.1180822209,55690.7695839528,11124.0585904716,
MG,3135902,Jesuânia,,1328.2705997155,12797.1757186994,15200.2710988272,
MG,3136009,Joaíma,,5300.4277236721,28582.6304306867,10271.0475415139,
MG,3136108,Joanésia,,31768.1833790189,8629.6247381293,2953.5426323825,
MG,3136207,João Monlevade,,691061.148477123,701421.69714653,1781.933913316,
MG,3136306,João Pinheiro,,216409.940530109,327009.963261408,244125.735722339,
MG,3136405,Joaquim Felício,,1942.4263456903,8273.6453642453,8961.657481222,
MG,3136504,Jordânia,,1819.6868742944,16282.8105606247,6412.5849594553,
MG,3136520,José Gonçalves de Minas,,605.0772626191,6262.0336693023,5338.7743714608,
MG,3136553,José Raydan,,6051.2710633395,10630.1614951652,4579.651887926,
MG,3136579,Josenópolis,,575.2072935071,5543.6601815511,5835.2112773417,
MG,3136603,Nova União,,5156.9470973071,17685.9760773665,8483.0793456693,
MG,3136652,Juatuba,,297532.377835682,214371.472760171,1843.7417433374,
MG,3136702,Juiz de Fora,,1277734.59081612,5263448.85939815,24230.6030447542,
MG,3136801,Juramento,,1186.8243112899,6371.0079410467,3970.4112409578,
MG,3136900,Juruaia,,15494.2445666894,35152.2929056772,22908.5539797427,
MG,3136959,Juvenília,,1376.0843061832,8175.0127162532,4810.12846785,
MG,3137007,Ladainha,,1469.8316206878,18167.1703314613,10288.4793119394,
MG,3137106,Lagamar,,8732.8228755753,26400.9672421765,44061.0971074355,
MG,3137205,Lagoa da Prata,,341373.207936279,434248.346727088,24389.3836891789,
MG,3137304,Lagoa dos Patos,,1150.7041243373,6813.7927691668,6809.2056320626,
MG,3137403,Lagoa Dourada,,5702.7384811678,50367.3515144425,46956.0871752145,
MG,3137502,Lagoa Formosa,,33177.4578626829,80448.7218380633,96722.4793513213,
MG,3137536,Lagoa Grande,,8531.5809062261,40262.4864901913,40339.3664967526,
MG,3137601,Lagoa Santa,,189834.357928485,488728.809169868,2252.9223826643,
MG,3137700,Lajinha,,8781.4667694331,86936.352706906,36214.006245478,
MG,3137809,Lambari,,20095.7042975544,91013.5842784006,15882.0486925099,
MG,3137908,Lamim,,1312.4667325945,7740.3939230275,3937.0262346241,
MG,3138005,Laranjal,,3456.940340226,15337.7986213524,8490.1841045065,
MG,3138104,Lassance,,2348.9232175679,16459.0072809284,39720.0088204043,
MG,3138203,Lavras,,222235.711267143,752327.366734749,55370.6998736219,
MG,3138302,Leandro Ferreira,,1656.1031574535,7029.3622358847,6667.7474374293,
MG,3138351,Leme do Prado,,1293.7447622095,10424.4086966792,5902.9776231156,
MG,3138401,Leopoldina,,44564.5927708967,301287.018286774,31943.6646444793,
MG,3138500,Liberdade,,2056.1208875884,17657.249645383,14705.7462216613,
MG,3138609,Lima Duarte,,12503.8224560191,69462.960344086,24633.6092330167,
MG,3138625,Limeira do Oeste,,48251.7997088386,58486.4196667653,60541.9901628441,
MG,3138658,Lontra,,1755.4978027371,14748.3190319849,1514.4696168526,
MG,3138674,Luisburgo,,1867.3512119749,11249.1717267258,22883.2695241611,
MG,3138682,Luislândia,,1023.1864753231,9647.5773527947,2938.0272202021,
MG,3138708,Luminárias,,4135.2608041516,15611.2073625955,22682.144993315,
MG,3138807,Luz,,34346.3903909778,140375.658418635,55953.9931057173,
MG,3138906,Machacalis,,9134.211443167,18898.0442548935,6594.1324377285,
MG,3139003,Machado,,109230.67192675,257306.997582916,78282.7429134059,
MG,3139102,Madre de Deus de Minas,,16190.6933141897,26755.5146239914,70185.6877155091,
MG,3139201,Malacacheta,,13710.5577348881,47094.3501766595,10730.5394849649,
MG,3139250,Mamonas,,1221.5238711897,8332.261248226,1952.9097615522,
MG,3139300,Manga,,5864.0405356643,47354.4006940773,16808.9978323496,
MG,3139409,Manhuaçu,,392190.725586412,743768.583932314,75769.2331515958,
MG,3139508,Manhumirim,,7227.6790664834,164816.331885733,15736.2209196582,
MG,3139607,Mantena,,13293.4140073886,117590.347759349,12853.4417502372,
MG,3139706,Maravilhas,,33786.9869645917,31845.9644690251,9172.7031302129,
MG,3139805,Mar de Espanha,,20899.6336289265,44997.3130651888,8933.8137321806,
MG,3139904,Maria da Fé,,6219.0852722455,44141.2529446825,8103.8319948316,
MG,3140001,Mariana,,917873.692025738,538326.349132236,9290.1925052132,
MG,3140100,Marilac,,1260.2904833947,8861.4028830293,4752.4461387896,
MG,3140159,Mário Campos,,6738.7030232875,41086.7175292311,6872.3626518906,
MG,3140209,Maripá de Minas,,8730.0757887488,12540.8020546896,4778.0304143282,
MG,3140308,Marliéria,,1451.9409200753,8236.4141116397,2619.4815044542,
MG,3140407,Marmelópolis,,562.8838273674,6187.8065822885,5184.9845928189,
MG,3140506,Martinho Campos,,27643.7978132002,75420.0922704499,52984.9945921928,
MG,3140530,Martins Soares,,33491.7238379613,52340.5489126896,11111.7497364959,
MG,3140555,Mata Verde,,2922.2531186004,11918.3742003337,2596.0327696204,
MG,3140605,Materlândia,,1054.139909334,7641.9506919758,7356.981564267,
MG,3140704,Mateus Leme,,77789.6040270522,152413.288983427,13295.4840639511,
MG,3140803,Matias Barbosa,,61066.4975769037,124763.577573349,1913.7908338382,
MG,3140852,Matias Cardoso,,3511.7559791919,14537.7333955636,24360.3298364843,
MG,3140902,Matipó,,10713.3079553048,125096.632626728,17159.4954799797,
MG,3141009,Mato Verde,,6232.5219688032,36226.9883413789,4926.0592120268,
MG,3141108,Matozinhos,,250579.811650793,199680.275383103,5833.4756769768,
MG,3141207,Matutina,,7709.0643610923,11571.4678978928,13465.7433749615,
MG,3141306,Medeiros,,4352.1172236813,18257.0968356832,58654.5845676066,
MG,3141405,Medina,,9826.3036010391,54026.2936565442,6625.2785358272,
MG,3141504,Mendes Pimentel,,3957.248928368,13353.3801635585,4310.5591469667,
MG,3141603,Mercês,,6939.7095744393,29019.9221675365,8536.3314830903,
MG,3141702,Mesquita,,758.8746179385,9096.1429676851,3324.6899736592,
MG,3141801,Minas Novas,,7134.2164185806,51352.1507526327,46005.926342312,
MG,3141900,Minduri,,11739.3373083071,16319.1023052061,25014.9894186028,
MG,3142007,Mirabela,,3569.6645261982,33461.9875430901,6611.8007087339,
MG,3142106,Miradouro,,3102.2944616021,31410.4857228902,12306.4489217833,
MG,3142205,Miraí,,39185.3086101885,48407.707710065,5803.966682434,
MG,3142254,Miravânia,,641.888009617,5715.4353692756,1671.656453022,
MG,3142304,Moeda,,2910.6353658613,16872.115886407,1676.7539334827,
MG,3142403,Moema,,3403.6627668159,30201.7648132949,8903.7278277567,
MG,3142502,Monjolos,,4122.7257322299,5061.6557641429,3115.9855180512,
MG,3142601,Monsenhor Paulo,,18469.2865629938,36372.0573640866,20395.5199250485,
MG,3142700,Montalvânia,,3512.0227864822,28371.7779869751,7833.2006471254,
MG,3142809,Monte Alegre de Minas,,16273.6303333124,106435.153894604,138345.550971253,
MG,3142908,Monte Azul,,5950.6273486321,54265.9163687312,8713.1197254392,
MG,3143005,Monte Belo,,31296.1298452746,65452.7271679698,24111.5095788647,
MG,3143104,Monte Carmelo,,40841.9962542008,341298.528954564,125209.216102973,
MG,3143153,Monte Formoso,,652.8141199281,5494.3771408175,2025.4017893923,
MG,3143203,Monte Santo de Minas,,25111.0037832878,104170.926567748,45665.541394532,
MG,3143302,Montes Claros,,981999.236929612,2678020.84937886,73240.9261384049,
MG,3143401,Monte Sião,,29605.3206336261,129114.658956962,15811.4378454831,
MG,3143450,Montezuma,,1219.0674040689,10020.685971191,12561.0864442369,
MG,3143500,Morada Nova de Minas,,13131.0100874905,45249.3198569364,123559.401046748,
MG,3143609,Morro da Garça,,1025.0400553824,8489.8085177733,8945.0645572467,
MG,3143708,Morro do Pilar,,749.3740054014,6556.0672093941,2825.5703827115,
MG,3143807,Munhoz,,6358.441480032,23375.8504423277,6648.1958208455,
MG,3143906,Muriaé,,123598.606023872,771445.142217136,23884.6427446326,
MG,3144003,Mutum,,46484.1256439841,85923.249707105,46126.6152400307,
MG,3144102,Muzambinho,,38325.7296641216,119177.085892052,32164.0323128921,
MG,3144201,Nacip Raydan,,597.4064177258,4653.2663464355,2630.2842231585,
MG,3144300,Nanuque,,92108.7405319998,215435.217731955,22434.7145148464,
MG,3144359,Naque,,2459.4350136767,19214.3012728107,2026.4641478321,
MG,3144375,Natalândia,,1968.3905374921,12494.2038637877,5413.8570818537,
MG,3144409,Natércia,,2205.308916962,16292.1996877626,11207.1801558134,
MG,3144508,Nazareno,,103226.189553635,54411.9373468621,27366.7122185491,
MG,3144607,Nepomuceno,,13507.6299547698,119510.825552373,73298.9591594006,
MG,3144656,Ninheira,,2526.2742988252,12991.7458822179,10477.5033474442,
MG,3144672,Nova Belém,,1046.9929375786,8641.3160928795,12576.2305992142,
MG,3144706,Nova Era,,39517.17737233,96704.8630346768,7930.9554828968,
MG,3144805,Nova Lima,,3534218.49849005,2103661.25891686,1124.3362038569,
MG,3144904,Nova Módica,,1559.509176931,7986.4416578315,5329.0567412291,
MG,3145000,Nova Ponte,,353497.307334344,110598.237341338,143967.049067892,
MG,3145059,Nova Porteirinha,,4053.5089938842,20269.938658356,12312.6883157987,
MG,3145109,Nova Resende,,8723.4857027981,56722.1491537334,47120.6612720578,
MG,3145208,Nova Serrana,,378732.730446693,533835.37143196,6315.9179181129,
MG,3145307,Novo Cruzeiro,,7230.9180961635,59405.1865359728,13238.8175508823,
MG,3145356,Novo Oriente de Minas,,5398.7421512044,19696.3522326671,8771.2761380418,
MG,3145372,Novorizonte,,3433.2475281348,9024.2830512345,1230.7143811359,
MG,3145406,Olaria,,481.0226964659,4356.3109147409,2607.7647137149,
MG,3145455,Olhos-d'Água,,2621.722036263,12696.003801324,80765.2223920466,
MG,3145505,Olímpio Noronha,,1112.1891660674,7439.8585111601,3236.8107959669,
MG,3145604,Oliveira,,71973.6753942389,242798.357547008,39777.3480342071,
MG,3145703,Oliveira Fortes,,660.9796136314,4395.5499869142,5885.8732734012,
MG,3145802,Onça de Pitangui,,1396.4401329766,7510.2545052573,12917.6627520787,
MG,3145851,Oratórios,,2294.0648244926,10351.8993507189,5400.9074574283,
MG,3145877,Orizânia,,2074.7189251752,11982.1768613327,12178.6926074243,
MG,3145901,Ouro Branco,,1290756.86259126,551190.04862158,3913.3664351995,
MG,3146008,Ouro Fino,,70282.0976910039,214076.399050481,30809.4830892538,
MG,3146107,Ouro Preto,,907168.315228321,727217.84202717,12973.0082172864,
MG,3146206,Ouro Verde de Minas,,1828.3096746108,8840.6871640492,4933.9302976856,
MG,3146255,Padre Carvalho,,956.4462281748,11082.3614276037,452.7026991173,
MG,3146305,Padre Paraíso,,6456.4268632793,46552.2692000648,3279.0864922898,
MG,3146404,Paineiras,,1452.0183104252,12355.5236038826,9919.1936685908,
MG,3146503,Pains,,89515.6080063319,50979.8934280855,13899.9578983173,
MG,3146552,Pai Pedro,,1107.5857932254,6616.18219316,4367.964386103,
MG,3146602,Paiva,,716.3797391561,4083.7837740573,2278.3762311096,
MG,3146701,Palma,,2067.7808532456,18307.0022463637,8717.1413176787,
MG,3146750,Palmópolis,,1279.9162431808,9916.4086983763,3613.18712718,
MG,3146909,Papagaios,,37830.7615513153,61529.4980632814,15298.3511905447,
MG,3147006,Paracatu,,1200144.35298952,917157.64295444,453402.735962855,
MG,3147105,Pará de Minas,,440759.129216764,835809.792995546,62270.7460819415,
MG,3147204,Paraguaçu,,59233.0168198211,111217.985216584,61367.1596275255,
MG,3147303,Paraisópolis,,53842.8487617199,126314.457455668,8275.0643677242,
MG,3147402,Paraopeba,,65811.4087098058,235922.983165766,23723.3677496991,
MG,3147501,Passabém,,472.2131851655,3159.262959393,1397.3282278313,
MG,3147600,Passa Quatro,,76161.5767896898,98524.1012614182,40591.0377499202,
MG,3147709,Passa Tempo,,61256.9655106853,44582.3801039789,9948.0900346293,
MG,3147808,Passa-Vinte,,489.0355742343,4726.7049177862,5123.7601669738,
MG,3147907,Passos,,120565.546701119,785118.157514445,112431.471315207,
MG,3147956,Patis,,1117.6389620371,7148.3653228341,2100.762672092,
MG,3148004,Patos de Minas,,538370.930303318,1463079.84951919,241015.284426094,
MG,3148103,Patrocínio,,212379.645394052,822578.300468343,329423.964186579,
MG,3148202,Patrocínio do Muriaé,,15825.4319690368,23011.6790563688,2995.9920510993,
MG,3148301,Paula Cândido,,5158.452150196,19801.6047321291,12503.071823744,
MG,3148400,Paulistas,,3283.8505989355,8698.5459860481,6360.0174289758,
MG,3148509,Pavão,,1460.9820612343,13305.8083695832,8507.3696329096,
MG,3148608,Peçanha,,3207.4500878289,38872.279256935,32492.583572621,
MG,3148707,Pedra Azul,,31464.7195812535,68957.513686139,6430.2867843186,
MG,3148756,Pedra Bonita,,1430.2115498687,10186.0680665828,12196.6460862227,
MG,3148806,Pedra do Anta,,2158.3529986385,6534.3784285318,5151.6439641683,
MG,3148905,Pedra do Indaiá,,10764.1772276162,13600.5335521029,15754.255035954,
MG,3149002,Pedra Dourada,,596.9280046536,5920.7130018369,2818.1739217861,
MG,3149101,Pedralva,,4748.1929166917,28565.7035917051,16768.6374118893,
MG,3149150,Pedras de Maria da Cruz,,1771.7557293237,13554.6957349188,7805.6339880082,
MG,3149200,Pedrinópolis,,3398.1128504634,22748.7201771296,38687.5614802715,
MG,3149309,Pedro Leopoldo,,268372.559892675,350476.275987303,7445.6584578739,
MG,3149408,Pedro Teixeira,,377.2595553464,3886.5947860406,2283.6923528386,
MG,3149507,Pequeri,,3556.7814682976,8995.2129628021,1904.1164989072,
MG,3149606,Pequi,,3442.9635347926,12033.1300182891,12044.9766949303,
MG,3149705,Perdigão,,32647.639738807,38150.9037812748,7232.8425722776,
MG,3149804,Perdizes,,127207.878173491,153666.175429219,313558.105771749,
MG,3149903,Perdões,,79367.7621135484,133786.691110274,23140.5155884791,
MG,3149952,Periquito,,5196.9324722254,22160.3116052621,3466.5443202935,
MG,3150000,Pescador,,711.1588670885,7259.8658753716,2929.5148229025,
MG,3150109,Piau,,14602.8516925112,7105.3379118536,6429.0393384686,
MG,3150158,Piedade de Caratinga,,3091.8353993468,20548.9287050446,14303.293672056,
MG,3150208,Piedade de Ponte Nova,,1167.9757021504,10391.7716166643,6512.63390497,
MG,3150307,Piedade do Rio Grande,,4555.9991239878,13314.8192040316,17557.9686502637,
MG,3150406,Piedade dos Gerais,,6532.6038623963,11778.4816720103,9573.006609332,
MG,3150505,Pimenta,,3547.8718366144,52142.7884267043,31894.4281461939,
MG,3150539,Pingo-d'Água,,1291.5772912205,8370.0401863848,843.2522881905,
MG,3150570,Pintópolis,,1193.574589853,9366.4290353686,4348.7872738698,
MG,3150604,Piracema,,64854.1117289732,37795.2220625827,10874.7766967088,
MG,3150703,Pirajuba,,84017.6373555602,53424.1880751237,40992.5935456108,
MG,3150802,Piranga,,4405.5382127749,36126.9513020718,17690.4246695086,
MG,3150901,Piranguçu,,6949.4889004744,11229.4794004149,3869.1327089046,
MG,3151008,Piranguinho,,7732.5482733579,29658.6544909271,5126.9331713204,
MG,3151107,Pirapetinga,,118988.576529434,72295.5234590442,3994.9180047014,
MG,3151206,Pirapora,,429659.212627128,388223.471114063,28589.6090919608,
MG,3151305,Piraúba,,16686.08896809,39358.6386403977,9845.9418082242,
MG,3151404,Pitangui,,40337.3684186275,148200.891106866,38256.6471412079,
MG,3151503,Piumhi,,67131.2010072709,269711.408616722,86257.8628501166,
MG,3151602,Planura,,147890.08875564,49194.7626980075,50647.0277916465,
MG,3151701,Poço Fundo,,17842.8971886281,72534.1141195019,35056.596761452,
MG,3151800,Poços de Caldas,,1078601.51662011,1977164.15752943,30059.0196658497,
MG,3151909,Pocrane,,1473.672455047,19981.3224427584,10815.0925011845,
MG,3152006,Pompéu,,89630.0461450187,198953.081019035,96354.6495124572,
MG,3152105,Ponte Nova,,220832.71730803,534860.125197167,24591.4780347597,
MG,3152131,Ponto Chique,,2011.4547494781,7526.7862746205,2598.2061937132,
MG,3152170,Ponto dos Volantes,,1757.0791635935,20224.1408893249,3964.2865794892,
MG,3152204,Porteirinha,,15502.0068729052,90710.7374386696,34208.7389356545,
MG,3152303,Porto Firme,,3922.5309679653,19523.7636344816,8596.0946925384,
MG,3152402,Poté,,7000.6109091033,29733.8053914186,8400.8134037067,
MG,3152501,Pouso Alegre,,752206.932738113,2350389.18075343,47018.3707123518,
MG,3152600,Pouso Alto,,52084.565447577,48218.4812690296,40003.9718735642,
MG,3152709,Prados,,31843.488519019,32633.064375842,18382.8096118514,
MG,3152808,Prata,,93383.1052352543,218035.987548658,180168.002321414,
MG,3152907,Pratápolis,,10670.2285899636,35089.917366026,24454.8207477776,
MG,3153004,Pratinha,,3261.171979262,12952.0668215516,33192.2984093644,
MG,3153103,Presidente Bernardes,,1474.2114815401,8904.548273704,5835.163652511,
MG,3153202,Presidente Juscelino,,4200.4067018533,5852.4476777231,5500.5375209092,
MG,3153301,Presidente Kubitschek,,461.4873156199,5178.710562563,1124.3486512559,
MG,3153400,Presidente Olegário,,18653.582210476,88393.6108310928,130915.561623877,
MG,3153509,Alto Jequitibá,,3157.5944667441,19345.4097258228,16043.9005973246,
MG,3153608,Prudente de Morais,,17171.1543632544,39336.1624262548,1450.4153019186,
MG,3153707,Quartel Geral,,1504.4808498006,9214.4706479444,12570.9556080208,
MG,3153806,Queluzito,,629.314513116,5410.9866034204,5734.6195169951,
MG,3153905,Raposos,,52524.1188226946,43200.3085989066,182.2862043406,
MG,3154002,Raul Soares,,13882.4779618698,85024.0717966781,29409.9808961385,
MG,3154101,Recreio,,1657.3516856861,23416.3829616081,5046.8682542048,
MG,3154150,Reduto,,9767.8300503593,18984.2083974887,8768.9457684841,
MG,3154200,Resende Costa,,9543.5842053905,39387.5036173432,22932.9579171472,
MG,3154309,Resplendor,,7584.6915744793,63967.5657637032,11388.2243262165,
MG,3154408,Ressaquinha,,69100.3167410489,36222.9618784181,14012.246966518,
MG,3154457,Riachinho,,2291.277689513,20155.372257341,27778.6004377405,
MG,3154507,Riacho dos Machados,,131714.679764964,41851.6318416107,31391.9493811067,
MG,3154606,Ribeirão das Neves,,283139.876361395,1106225.8818788,2177.853743244,
MG,3154705,Ribeirão Vermelho,,3167.1307979042,37480.41651962,2103.9925015207,
MG,3154804,Rio Acima,,44129.4138447189,46235.5759819936,344.4736477354,
MG,3154903,Rio Casca,,5985.8632290688,56262.1815031664,14692.7175833122,
MG,3155009,Rio Doce,,3097.6483346508,7167.9266808605,2137.0728171761,
MG,3155108,Rio do Prado,,596.0999820286,8846.8513324797,2465.4801200304,
MG,3155207,Rio Espera,,920.9056570598,8333.2651580099,5880.957092012,
MG,3155306,Rio Manso,,4306.1516853602,23259.9797703805,8485.1986506363,
MG,3155405,Rio Novo,,5319.1735064725,27966.2530945971,4363.2468219055,
MG,3155504,Rio Paranaíba,,23652.6107810326,106952.9667728,213667.787203166,
MG,3155603,Rio Pardo de Minas,,5181.0945100552,45160.5985856464,27774.3796871181,
MG,3155702,Rio Piracicaba,,289946.054028368,117177.347392122,11225.2721795739,
MG,3155801,Rio Pomba,,44377.793031463,100619.329711704,8948.8853675293,
MG,3155900,Rio Preto,,3142.7479669588,14786.4048255871,3143.7513355514,
MG,3156007,Rio Vermelho,,1892.8120959066,21689.6906047781,12972.3999183122,
MG,3156106,Ritápolis,,6324.2825701991,12470.1912076629,10659.787928211,
MG,3156205,Rochedo de Minas,,28220.0474410705,15298.9757252566,1403.3008145564,
